Filename,Identifier,scientificName,CommonName,Comments
"moth_Saturniidae,I_MFS4400.jpg",I_MFS4400,moth Saturniidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4401.jpg",I_MFS4401,moth Megalopygidae - Limacodidae,,
"insect,I_MFS4402.jpg",I_MFS4402,insect,,
"moth_Eucereon,I_MFS4403.jpg",I_MFS4403,moth Eucereon,,
"moth,I_MFS4404.jpg",I_MFS4404,moth,,
"Trygodes_amphion,I_MFS4405.jpg",I_MFS4405,Trygodes amphion,,
"moth_Geometridae,I_MFS4406.jpg",I_MFS4406,moth Geometridae,,
"moth_Geometridae,I_MFS4407.jpg",I_MFS4407,moth Geometridae,,
"moth_Noctuidae,I_MFS4408.jpg",I_MFS4408,moth Noctuidae,,
"moth_Geometridae,I_MFS4409.jpg",I_MFS4409,moth Geometridae,,
"beetle,I_MFS4410.jpg",I_MFS4410,beetle,,
"insect,I_MFS4411.jpg",I_MFS4411,insect,,
"Crinodes_schausi,I_MFS4412.jpg",I_MFS4412,Crinodes schausi,,
"moth,I_MFS4413.jpg",I_MFS4413,moth,,
"Semaeopus_viridiplaga,I_MFS4414.jpg",I_MFS4414,Semaeopus viridiplaga,,
"moth_Notodontidae,I_MFS4415.jpg",I_MFS4415,moth Notodontidae,,
"insect,I_MFS4416.jpg",I_MFS4416,insect,,
"moth,I_MFS4417.jpg",I_MFS4417,moth,,
"moth_Noctuidae,I_MFS4418.jpg",I_MFS4418,moth Noctuidae,,
"moth,I_MFS4419.jpg",I_MFS4419,moth,,
"Ptychamalia_sp_san_luis_a,I_MFS4420.jpg",I_MFS4420,Ptychamalia sp_san_luis_a,,
"insect,I_MFS4421.jpg",I_MFS4421,insect,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4422.jpg",I_MFS4422,moth Megalopygidae - Limacodidae,,
"Gn_sp_san_luis_1014,I_MFS4423.jpg",I_MFS4423,Gn_sp_san_luis_1014,,
"moth_Hemiceras,I_MFS4424.jpg",I_MFS4424,moth Hemiceras,,
"beetle,I_MFS4425.jpg",I_MFS4425,beetle,,
"moth,I_MFS4426.jpg",I_MFS4426,moth,,
"moth,I_MFS4427.jpg",I_MFS4427,moth,,
"insect,I_MFS4428.jpg",I_MFS4428,insect,,
"moth_Geometridae,I_MFS4429.jpg",I_MFS4429,moth Geometridae,,
"moth_Saturniidae,I_MFS4430.jpg",I_MFS4430,moth Saturniidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4431.jpg",I_MFS4431,moth Megalopygidae - Limacodidae,,
"moth,I_MFS4432.jpg",I_MFS4432,moth,,
"Gonodonta_sinaldus,I_MFS4433.jpg",I_MFS4433,Gonodonta sinaldus,,
"moth,I_MFS4434.jpg",I_MFS4434,moth,,
"moth_Saturniidae,I_MFS4435.jpg",I_MFS4435,moth Saturniidae,,
"moth_Geometridae,I_MFS4436.jpg",I_MFS4436,moth Geometridae,,
"insect,I_MFS4437.jpg",I_MFS4437,insect,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4438.jpg",I_MFS4438,moth Megalopygidae - Limacodidae,,
"insect,I_MFS4439.jpg",I_MFS4439,insect,,
"Nemoria_astraea,I_MFS4440.jpg",I_MFS4440,Nemoria astraea,,
"moth,I_MFS4441.jpg",I_MFS4441,moth,,
"Dysschema_lycaste,I_MFS4442.jpg",I_MFS4442,Dysschema lycaste,,
"Euphyia_sp_group_san_luis,I_MFS4443.jpg",I_MFS4443,Euphyia sp_group_san_luis,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4444.jpg",I_MFS4444,Hymenia perspectalis,Spotted Beet Webworm Moth,
"insect,I_MFS4445.jpg",I_MFS4445,insect,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4446.jpg",I_MFS4446,moth Megalopygidae - Limacodidae,,
"Mesocia_dumilla,I_MFS4447.jpg",I_MFS4447,Mesocia dumilla,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4448.jpg",I_MFS4448,moth Megalopygidae - Limacodidae,,
"moth,I_MFS4449.jpg",I_MFS4449,moth,,
"Hypena_mactatalis,I_MFS4450.jpg",I_MFS4450,Hypena mactatalis,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4451.jpg",I_MFS4451,moth Megalopygidae - Limacodidae,,
"Crinodes_schausi,I_MFS4452.jpg",I_MFS4452,Crinodes schausi,,
"moth,I_MFS4453.jpg",I_MFS4453,moth,,
"Synnomos_sp_san_luis_a,I_MFS4454.jpg",I_MFS4454,Synnomos sp_san_luis_a,,
"moth_Palthis,I_MFS4455.jpg",I_MFS4455,moth Palthis,,
"Gn_sp_san_luis_2008,I_MFS4456.jpg",I_MFS4456,Gn sp_san_luis_2008,,
"Rhabdatomis_laudamia,I_MFS4457.jpg",I_MFS4457,Rhabdatomis laudamia,,
"moth,I_MFS4458.jpg",I_MFS4458,moth,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4459.jpg",I_MFS4459,moth Megalopygidae - Limacodidae,,
"moth_Hemiceras,I_MFS4460.jpg",I_MFS4460,moth Hemiceras,,
"moth_Geometridae,I_MFS4461.jpg",I_MFS4461,moth Geometridae,,
"moth_Geometridae,I_MFS4462.jpg",I_MFS4462,moth Geometridae,,
"moth_Saturniidae,I_MFS4463.jpg",I_MFS4463,moth Saturniidae,,
"fly,I_MFS4464.jpg",I_MFS4464,fly,,
"moth_Noctuidae,I_MFS4465.jpg",I_MFS4465,moth Noctuidae,,
"Crinodes_schausi,I_MFS4466.jpg",I_MFS4466,Crinodes schausi,,
"Gn_sp_san_luis_1014,I_MFS4467.jpg",I_MFS4467,Gn_sp_san_luis_1014,,
"Crinodes_schausi,I_MFS4468.jpg",I_MFS4468,Crinodes schausi,,
"Phyllodonta_latrata,I_MFS4469.jpg",I_MFS4469,Phyllodonta latrata,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4470.jpg",I_MFS4470,moth Megalopygidae - Limacodidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4471.jpg",I_MFS4471,moth Megalopygidae - Limacodidae,,
"moth_Crambidae,I_MFS4472.jpg",I_MFS4472,moth Crambidae,,
"moth_Saturniidae,I_MFS4473.jpg",I_MFS4473,moth Saturniidae,,
"moth_Saturniidae,I_MFS4474.jpg",I_MFS4474,moth Saturniidae,,
"moth,I_MFS4475.jpg",I_MFS4475,moth,,
"moth_Saturniidae,I_MFS4476.jpg",I_MFS4476,moth Saturniidae,,
"moth,I_MFS4477.jpg",I_MFS4477,moth,,
"Rhabdatomis_laudamia,I_MFS4478.jpg",I_MFS4478,Rhabdatomis laudamia,,
"moth_Geometridae,I_MFS4479.jpg",I_MFS4479,moth Geometridae,,
"moth,I_MFS4480.jpg",I_MFS4480,moth,,
"moth,I_MFS4481.jpg",I_MFS4481,moth,,
"moth_Geometridae,I_MFS4482.jpg",I_MFS4482,moth Geometridae,,
"Opharus_rudis,I_MFS4483.jpg",I_MFS4483,Opharus rudis,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4484.jpg",I_MFS4484,Hymenia perspectalis,Spotted Beet Webworm Moth,
"insect,I_MFS4485.jpg",I_MFS4485,insect,,
"Crambidia_myrlosea,I_MFS4486.jpg",I_MFS4486,Crambidia myrlosea,,
"insect,I_MFS4487.jpg",I_MFS4487,insect,,
"Meganola_sp_san_luis_b,I_MFS4488.jpg",I_MFS4488,Meganola sp_san_luis_b,,
"Gn_sp_san_luis_2008,I_MFS4489.jpg",I_MFS4489,Gn sp_san_luis_2008,,
"moth,I_MFS4490.jpg",I_MFS4490,moth,,
"insect,I_MFS4491.jpg",I_MFS4491,insect,,
"Rhabdatomis_laudamia,I_MFS4492.jpg",I_MFS4492,Rhabdatomis laudamia,,
"Semaeopus_viridiplaga,I_MFS4493.jpg",I_MFS4493,Semaeopus viridiplaga,,
"Semaeopus_viridiplaga,I_MFS4494.jpg",I_MFS4494,Semaeopus viridiplaga,,
"insect,I_MFS4495.jpg",I_MFS4495,insect,,
"Meganola_sp_san_luis_b,I_MFS4496.jpg",I_MFS4496,Meganola sp_san_luis_b,,
"truebug,I_MFS4497.jpg",I_MFS4497,truebug,,
"moth,I_MFS4498.jpg",I_MFS4498,moth,,
"Eupithecia_sp_group_san_luis,I_MFS4499.jpg",I_MFS4499,Eupithecia sp_group_san_luis,,
"moth_Notodontidae,I_MFS4500.jpg",I_MFS4500,moth Notodontidae,,
"moth_Saturniidae,I_MFS4501.jpg",I_MFS4501,moth Saturniidae,,
"Parasa_wellesca,I_MFS4502.jpg",I_MFS4502,Parasa wellesca,,
"Sphacelodes_vulneraria,I_MFS4503.jpg",I_MFS4503,Sphacelodes vulneraria,,
"Gn_sp_san_luis_1011,I_MFS4504.jpg",I_MFS4504,Gn sp_san_luis_1011,,
"Antiblemma_concinnula,I_MFS4505.jpg",I_MFS4505,Antiblemma concinnula,,
"moth_Noctuidae,I_MFS4506.jpg",I_MFS4506,moth Noctuidae,,
"moth_Saturniidae,I_MFS4507.jpg",I_MFS4507,moth Saturniidae,,
"Crinodes_schausi,I_MFS4508.jpg",I_MFS4508,Crinodes schausi,,
"Antiblemma_pira,I_MFS4509.jpg",I_MFS4509,Antiblemma pira,,
"megaloptera,I_MFS4510.jpg",I_MFS4510,megaloptera,,
"moth_Palthis,I_MFS4511.jpg",I_MFS4511,moth Palthis,,
"Ametris_nitocris,I_MFS4512.jpg",I_MFS4512,Ametris nitocris,,
"megaloptera,I_MFS4513.jpg",I_MFS4513,megaloptera,,
"Gerra_sevorsa,I_MFS4514.jpg",I_MFS4514,Gerra sevorsa,,
"moth,I_MFS4515.jpg",I_MFS4515,moth,,
"moth_Notodontidae,I_MFS4516.jpg",I_MFS4516,moth Notodontidae,,
"Anisoperas_atropunctaria,I_MFS4517.jpg",I_MFS4517,Anisoperas atropunctaria,,
"moth,I_MFS4518.jpg",I_MFS4518,moth,,
"Meganola_sp_san_luis_b,I_MFS4519.jpg",I_MFS4519,Meganola sp_san_luis_b,,
"moth,I_MFS4520.jpg",I_MFS4520,moth,,
"Patalene_aenetusaria,I_MFS4521.jpg",I_MFS4521,Patalene aenetusaria,,
"Nematocampa_completa,I_MFS4522.jpg",I_MFS4522,Nematocampa completa,,
"moth,I_MFS4523.jpg",I_MFS4523,moth,,
"moth_Geometridae,I_MFS4524.jpg",I_MFS4524,moth Geometridae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4525.jpg",I_MFS4525,moth Megalopygidae - Limacodidae,,
"moth_Geometridae,I_MFS4526.jpg",I_MFS4526,moth Geometridae,,
"moth_Sphingidae,I_MFS4527.jpg",I_MFS4527,moth Sphingidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4528.jpg",I_MFS4528,moth Megalopygidae - Limacodidae,,
"Phyllodonta_latrata,I_MFS4529.jpg",I_MFS4529,Phyllodonta latrata,,
"Dysschema_lycaste,I_MFS4530.jpg",I_MFS4530,Dysschema lycaste,,
"moth,I_MFS4531.jpg",I_MFS4531,moth,,
"moth_Eucereon,I_MFS4533.jpg",I_MFS4533,moth Eucereon,,
"moth_Geometridae,I_MFS4534.jpg",I_MFS4534,moth Geometridae,,
"moth,I_MFS4535.jpg",I_MFS4535,moth,,
"moth_Noctuidae_delta,I_MFS4536.jpg",I_MFS4536,moth Noctuidae delta,,
"moth,I_MFS4537.jpg",I_MFS4537,moth,,
"Epimecis_semicompleta,I_MFS4538.jpg",I_MFS4538,Epimecis semicompleta,,
"moth_Geometridae,I_MFS4539.jpg",I_MFS4539,moth Geometridae,,
"moth,I_MFS4540.jpg",I_MFS4540,moth,,
"Nemoria_vermiculata,I_MFS4541.jpg",I_MFS4541,Nemoria vermiculata,,
"bee,I_MFS4542.jpg",I_MFS4542,bee,,
"Hypercompe_nemophila,I_MFS4543.jpg",I_MFS4543,Hypercompe nemophila,,
"moth_Geometridae,I_MFS4544.jpg",I_MFS4544,moth Geometridae,,
"Cell_phone,I_MFS4545.jpg",I_MFS4545,Cell phone,,
"Light,I_MFS4546.jpg",I_MFS4546,Light,,
"moth_Noctuidae,I_MFS4547.jpg",I_MFS4547,moth Noctuidae,,
"Oospila_venezuelata,I_MFS4548.jpg",I_MFS4548,Oospila venezuelata,,
"Glena_mopsaria,I_MFS4549.jpg",I_MFS4549,Glena mopsaria,,
"Sphacelodes_vulneraria,I_MFS4550.jpg",I_MFS4550,Sphacelodes vulneraria,,
"insect,I_MFS4551.jpg",I_MFS4551,insect,,
"Cliniodes_opalalis,I_MFS4552.jpg",I_MFS4552,Cliniodes opalalis,,
"insect,I_MFS4553.jpg",I_MFS4553,insect,,
"Rhabdatomis_laudamia,I_MFS4554.jpg",I_MFS4554,Rhabdatomis laudamia,,
"insect,I_MFS4555.jpg",I_MFS4555,insect,,
"Melese_monima,I_MFS4556.jpg",I_MFS4556,Melese monima,,
"insect,I_MFS4557.jpg",I_MFS4557,insect,,
"truebug,I_MFS4558.jpg",I_MFS4558,truebug,,
"moth_Saturniidae,I_MFS4559.jpg",I_MFS4559,moth Saturniidae,,
"Synchlora_dependens,I_MFS4560.jpg",I_MFS4560,Synchlora dependens,,
"Anisoperas_atropunctaria,I_MFS4561.jpg",I_MFS4561,Anisoperas atropunctaria,,
"moth_Darceta,I_MFS4562.jpg",I_MFS4562,moth Darceta,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4563.jpg",I_MFS4563,moth Megalopygidae - Limacodidae,,
"moth_Saturniidae,I_MFS4564.jpg",I_MFS4564,moth Saturniidae,,
"insect,I_MFS4565.jpg",I_MFS4565,insect,,
"insect,I_MFS4566.jpg",I_MFS4566,insect,,
"moth,I_MFS4567.jpg",I_MFS4567,moth,,
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS4568.jpg",I_MFS4568,Lophosis labeculata,Stained Lophosis Moth,
"moth_Saturniidae,I_MFS4569.jpg",I_MFS4569,moth Saturniidae,,
"moth,I_MFS4570.jpg",I_MFS4570,moth,,
"insect,I_MFS4571.jpg",I_MFS4571,insect,,
"Glena_mopsaria,I_MFS4572.jpg",I_MFS4572,Glena mopsaria,,
"Rhabdatomis_laudamia,I_MFS4573.jpg",I_MFS4573,Rhabdatomis laudamia,,
"insect,I_MFS4574.jpg",I_MFS4574,insect,,
"moth_Crambidae,I_MFS4575.jpg",I_MFS4575,moth Crambidae,,
"moth,I_MFS4576.jpg",I_MFS4576,moth,,
"moth_Arctiidae,I_MFS4577.jpg",I_MFS4577,moth Arctiidae,,
"moth_Geometridae,I_MFS4578.jpg",I_MFS4578,moth Geometridae,,
"Clemensia_brunneomedia,I_MFS4579.jpg",I_MFS4579,Clemensia brunneomedia,,
"Nematocampa_completa,I_MFS4580.jpg",I_MFS4580,Nematocampa completa,,
"moth_Crambidae,I_MFS4581.jpg",I_MFS4581,moth Crambidae,,
"moth_Noctuidae,I_MFS4582.jpg",I_MFS4582,moth Noctuidae,,
"moth_Notodontidae,I_MFS4583.jpg",I_MFS4583,moth Notodontidae,,
"insect,I_MFS4584.jpg",I_MFS4584,insect,,
"Glena_mopsaria,I_MFS4585.jpg",I_MFS4585,Glena mopsaria,,
"Scopula_sp_group_san_luis,I_MFS4586.jpg",I_MFS4586,Scopula sp_group_san_luis,,
"moth,I_MFS4587.jpg",I_MFS4587,moth,,
"moth_Saturniidae,I_MFS4588.jpg",I_MFS4588,moth Saturniidae,,
"moth_Crambidae,I_MFS4589.jpg",I_MFS4589,moth Crambidae,,
"moth_Darceta,I_MFS4590.jpg",I_MFS4590,moth Darceta,,
"Anisoperas_lurida,I_MFS4591.jpg",I_MFS4591,Anisoperas lurida,,
"Rhabdatomis_laudamia,I_MFS4592.jpg",I_MFS4592,Rhabdatomis laudamia,,
"Semaeopus_viridiplaga,I_MFS4593.jpg",I_MFS4593,Semaeopus viridiplaga,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS4594.jpg",I_MFS4594,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth,I_MFS4595.jpg",I_MFS4595,moth,,
"insect,I_MFS4596.jpg",I_MFS4596,insect,,
"moth_Notodontidae,I_MFS4597.jpg",I_MFS4597,moth Notodontidae,,
"moth_Geometridae,I_MFS4598.jpg",I_MFS4598,moth Geometridae,,
"insect,I_MFS4599.jpg",I_MFS4599,insect,,
"Phyllodonta_latrata,I_MFS4600.jpg",I_MFS4600,Phyllodonta latrata,,
"insect,I_MFS4601.jpg",I_MFS4601,insect,,
"moth,I_MFS4602.jpg",I_MFS4602,moth,,
"insect,I_MFS4603.jpg",I_MFS4603,insect,,
"moth,I_MFS4604.jpg",I_MFS4604,moth,,
"moth,I_MFS4605.jpg",I_MFS4605,moth,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4606.jpg",I_MFS4606,moth Megalopygidae - Limacodidae,,
"insect,I_MFS4607.jpg",I_MFS4607,insect,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4608.jpg",I_MFS4608,moth Megalopygidae - Limacodidae,,
"moth_Crambidae,I_MFS4609.jpg",I_MFS4609,moth Crambidae,,
"moth,I_MFS4610.jpg",I_MFS4610,moth,,
"moth,I_MFS4611.jpg",I_MFS4611,moth,,
"Eupithecia_sp_group_san_luis,I_MFS4612.jpg",I_MFS4612,Eupithecia sp_group_san_luis,,
"moth_Notodontidae,I_MFS4613.jpg",I_MFS4613,moth Notodontidae,,
"moth,I_MFS4614.jpg",I_MFS4614,moth,,
"moth_Noctuidae,I_MFS4615.jpg",I_MFS4615,moth Noctuidae,,
"moth_Noctuidae,I_MFS4616.jpg",I_MFS4616,moth Noctuidae,,
"Orthofidonia_sp_san_luis_a,I_MFS4617.jpg",I_MFS4617,Orthofidonia sp_san_luis_a,,
"moth_Saturniidae,I_MFS4618.jpg",I_MFS4618,moth Saturniidae,,
"Phyllodonta_latrata,I_MFS4619.jpg",I_MFS4619,Phyllodonta latrata,,
"moth_Saturniidae,I_MFS4620.jpg",I_MFS4620,moth Saturniidae,,
"moth_Notodontidae,I_MFS4621.jpg",I_MFS4621,moth Notodontidae,,
"moth_Noctuidae,I_MFS4622.jpg",I_MFS4622,moth Noctuidae,,
"moth_Sphingidae,I_MFS4623.jpg",I_MFS4623,moth Sphingidae,,
"Crinodes_schausi,I_MFS4624.jpg",I_MFS4624,Crinodes schausi,,
"moth_Notodontidae,I_MFS4625.jpg",I_MFS4625,moth Notodontidae,,
"moth,I_MFS4626.jpg",I_MFS4626,moth,,
"truebug,I_MFS4627.jpg",I_MFS4627,truebug,,
"insect,I_MFS4628.jpg",I_MFS4628,insect,,
"moth,I_MFS4629.jpg",I_MFS4629,moth,,
"moth,I_MFS4630.jpg",I_MFS4630,moth,,
"Crinodes_schausi,I_MFS4631.jpg",I_MFS4631,Crinodes schausi,,
"Gn_sp_san_luis_1014,I_MFS4632.jpg",I_MFS4632,Gn_sp_san_luis_1014,,
"insect,I_MFS4633.jpg",I_MFS4633,insect,,
"moth_Notodontidae,I_MFS4634.jpg",I_MFS4634,moth Notodontidae,,
"insect,I_MFS4635.jpg",I_MFS4635,insect,,
"insect,I_MFS4636.jpg",I_MFS4636,insect,,
"insect,I_MFS4637.jpg",I_MFS4637,insect,,
"moth,I_MFS4638.jpg",I_MFS4638,moth,,
"Lomographa_argentata,I_MFS4639.jpg",I_MFS4639,Lomographa argentata,,
"Microphysetica_hermeasalis,I_MFS4640.jpg",I_MFS4640,Microphysetica hermeasalis,,
"insect,I_MFS4641.jpg",I_MFS4641,insect,,
"insect,I_MFS4642.jpg",I_MFS4642,insect,,
"moth_Geometridae,I_MFS4643.jpg",I_MFS4643,moth Geometridae,,
"moth,I_MFS4644.jpg",I_MFS4644,moth,,
"moth_Geometridae,I_MFS4645.jpg",I_MFS4645,moth Geometridae,,
"moth_Eucereon,I_MFS4646.jpg",I_MFS4646,moth Eucereon,,
"moth_Notodontidae,I_MFS4647.jpg",I_MFS4647,moth Notodontidae,,
"Herminodes_atrosignata,I_MFS4648.jpg",I_MFS4648,Herminodes atrosignata,,
"insect,I_MFS4649.jpg",I_MFS4649,insect,,
"Hypercompe_nemophila,I_MFS4650.jpg",I_MFS4650,Hypercompe nemophila,,
"Mesocia_dumilla,I_MFS4651.jpg",I_MFS4651,Mesocia dumilla,,
"moth,I_MFS4652.jpg",I_MFS4652,moth,,
"moth,I_MFS4653.jpg",I_MFS4653,moth,,
"moth_Notodontidae,I_MFS4654.jpg",I_MFS4654,moth Notodontidae,,
"moth_Geometridae,I_MFS4655.jpg",I_MFS4655,moth Geometridae,,
"Meganola_sp_san_luis_b,I_MFS4656.jpg",I_MFS4656,Meganola sp_san_luis_b,,
"Epimecis_matronaria--nasica,I_MFS4657.jpg",I_MFS4657,Epimecis matronaria--nasica,,
"Rhabdatomis_laudamia,I_MFS4658.jpg",I_MFS4658,Rhabdatomis laudamia,,
"moth,I_MFS4659.jpg",I_MFS4659,moth,,
"moth_Geometridae,I_MFS4660.jpg",I_MFS4660,moth Geometridae,,
"moth_Geometridae,I_MFS4661.jpg",I_MFS4661,moth Geometridae,,
"insect,I_MFS4662.jpg",I_MFS4662,insect,,
"truebug,I_MFS4663.jpg",I_MFS4663,truebug,,
"moth,I_MFS4664.jpg",I_MFS4664,moth,,
"Orthofidonia_sp_san_luis_a,I_MFS4665.jpg",I_MFS4665,Orthofidonia sp_san_luis_a,,
"moth_Geometridae,I_MFS4666.jpg",I_MFS4666,moth Geometridae,,
"moth,I_MFS4667.jpg",I_MFS4667,moth,,
"insect,I_MFS4668.jpg",I_MFS4668,insect,,
"moth_Notodontidae,I_MFS4669.jpg",I_MFS4669,moth Notodontidae,,
"moth,I_MFS4670.jpg",I_MFS4670,moth,,
"Crinodes_schausi,I_MFS4671.jpg",I_MFS4671,Crinodes schausi,,
"Eucereon_tigrata,I_MFS4672.jpg",I_MFS4672,Eucereon tigrata,,
"Crinodes_schausi,I_MFS4673.jpg",I_MFS4673,Crinodes schausi,,
"Opisthoxia_miletia,I_MFS4674.jpg",I_MFS4674,Opisthoxia miletia,,
"Iridopsis_lurida--oberthuri--herse,I_MFS4675.jpg",I_MFS4675,Iridopsis lurida--oberthuri--herse,,
"Nepheloleuca_politia,I_MFS4677.jpg",I_MFS4677,Nepheloleuca politia,,
"Gn_sp_san_luis_1042,I_MFS4678.jpg",I_MFS4678,Gn sp_san_luis_1042,,
"Macrocneme_iole,I_MFS4679.jpg",I_MFS4679,Macrocneme iole,,
"Anisoperas_lurida,I_MFS4680.jpg",I_MFS4680,Anisoperas lurida,,
"Anisoperas_lurida,I_MFS4681.jpg",I_MFS4681,Anisoperas lurida,,
"moth,I_MFS4682.jpg",I_MFS4682,moth,,
"Himeromima_aulis,I_MFS4683.jpg",I_MFS4683,Himeromima aulis,,
"moth_Saturniidae,I_MFS4684.jpg",I_MFS4684,moth Saturniidae,,
"moth,I_MFS4685.jpg",I_MFS4685,moth,,
"moth_Notodontidae,I_MFS4686.jpg",I_MFS4686,moth Notodontidae,,
"moth_Arctiidae,I_MFS4687.jpg",I_MFS4687,moth Arctiidae,,
"moth_Saturniidae,I_MFS4688.jpg",I_MFS4688,moth Saturniidae,,
"Neotherina_imperilla,I_MFS4689.jpg",I_MFS4689,Neotherina imperilla,,
"moth,I_MFS4691.jpg",I_MFS4691,moth,,
"moth_Notodontidae,I_MFS4692.jpg",I_MFS4692,moth Notodontidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4693.jpg",I_MFS4693,moth Megalopygidae - Limacodidae,,
"Anisoperas_lurida,I_MFS4694.jpg",I_MFS4694,Anisoperas lurida,,
"moth_Noctuidae,I_MFS4695.jpg",I_MFS4695,moth Noctuidae,,
"fly,I_MFS4696.jpg",I_MFS4696,fly,,
"moth_Geometridae,I_MFS4697.jpg",I_MFS4697,moth Geometridae,,
"moth_Geometridae,I_MFS4698.jpg",I_MFS4698,moth Geometridae,,
"moth,I_MFS4699.jpg",I_MFS4699,moth,,
"Himeromima_aulis,I_MFS4700.jpg",I_MFS4700,Himeromima aulis,,
"moth_Geometridae,I_MFS4701.jpg",I_MFS4701,moth Geometridae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS4702.jpg",I_MFS4702,moth Megalopygidae - Limacodidae,,
"moth_Noctuidae_delta,I_MFS4703.jpg",I_MFS4703,moth Noctuidae delta,,
"truebug,I_MFS4704.jpg",I_MFS4704,truebug,,
"moth,I_MFS4705.jpg",I_MFS4705,moth,,
"moth_Saturniidae,I_MFS4706.jpg",I_MFS4706,moth Saturniidae,,
"moth_Geometridae,I_MFS4707.jpg",I_MFS4707,moth Geometridae,,
"moth_Geometridae,I_MFS4708.jpg",I_MFS4708,moth Geometridae,,
"moth_Geometridae,I_MFS4709.jpg",I_MFS4709,moth Geometridae,,
"moth_Notodontidae,I_MFS4710.jpg",I_MFS4710,moth Notodontidae,,
"moth_Noctuidae_delta,I_MFS4711.jpg",I_MFS4711,moth Noctuidae delta,,
"insect,I_MFS4712.jpg",I_MFS4712,insect,,
"moth_Arctiidae,I_MFS4713.jpg",I_MFS4713,moth Arctiidae,,
"moth_Noctuidae,I_MFS4714.jpg",I_MFS4714,moth Noctuidae,,
"moth_Notodontidae,I_MFS4715.jpg",I_MFS4715,moth Notodontidae,,
"moth,I_MFS4716.jpg",I_MFS4716,moth,,
"moth_Eucereon,I_MFS4717.jpg",I_MFS4717,moth Eucereon,,
"moth_Eucereon,I_MFS4718.jpg",I_MFS4718,moth Eucereon,,
"moth_Eucereon,I_MFS4719.jpg",I_MFS4719,moth Eucereon,,
"Metanema_bonadea,I_MFS4720.jpg",I_MFS4720,Metanema bonadea,,
"moth_Saturniidae,I_MFS4721.jpg",I_MFS4721,moth Saturniidae,,
"moth,I_MFS4722.jpg",I_MFS4722,moth,,
"Glena_mopsaria,I_MFS4723.jpg",I_MFS4723,Glena mopsaria,,
"moth_Notodontidae,I_MFS4725.jpg",I_MFS4725,moth Notodontidae,,
"Orthofidonia_sp_san_luis_a,I_MFS4726.jpg",I_MFS4726,Orthofidonia sp_san_luis_a,,
"moth_Geometridae,I_MFS4727.jpg",I_MFS4727,moth Geometridae,,
"moth_Saturniidae,I_MFS4728.jpg",I_MFS4728,moth Saturniidae,,
"Gn_sp_san_luis_1014,I_MFS4729.jpg",I_MFS4729,Gn_sp_san_luis_1014,,
"moth_Geometridae,I_MFS4730.jpg",I_MFS4730,moth Geometridae,,
"moth,I_MFS4731.jpg",I_MFS4731,moth,,
"Brachurapteryx_tesserata,I_MFS4732.jpg",I_MFS4732,Brachurapteryx tesserata,,
"Simopteryx_torquataria,I_MFS4733.jpg",I_MFS4733,Simopteryx torquataria,,
"moth,I_MFS4734.jpg",I_MFS4734,moth,,
"insect,I_MFS4735.jpg",I_MFS4735,insect,,
"moth,I_MFS4736.jpg",I_MFS4736,moth,,
"moth,I_MFS4737.jpg",I_MFS4737,moth,,
"Rhabdatomis_laudamia,I_MFS4738.jpg",I_MFS4738,Rhabdatomis laudamia,,
"moth_Geometridae,I_MFS4739.jpg",I_MFS4739,moth Geometridae,,
"moth_Geometridae,I_MFS4740.jpg",I_MFS4740,moth Geometridae,,
"Gn_sp_san_luis_1004,I_MFS4741.jpg",I_MFS4741,Gn sp_san_luis_1004,,
"Gn_sp_san_luis_1004,I_MFS4742.jpg",I_MFS4742,Gn sp_san_luis_1004,,
"moth_Geometridae,I_MFS4743.jpg",I_MFS4743,moth Geometridae,,
"Crambidia_myrlosea,I_MFS4745.jpg",I_MFS4745,Crambidia myrlosea,,
"insect,I_MFS4746.jpg",I_MFS4746,insect,,
"Crambidia_myrlosea,I_MFS4747.jpg",I_MFS4747,Crambidia myrlosea,,
"Eois_sp_san_luis_b,I_MFS4748.jpg",I_MFS4748,Eois sp_san_luis_b,,
"insect,I_MFS4749.jpg",I_MFS4749,insect,,
