Filename,Identifier,scientificName,CommonName,Comments
"moth_Notodontidae,I_MFS11800.jpg",I_MFS11800,moth Notodontidae,,
"Glena_mopsaria,I_MFS11801.jpg",I_MFS11801,Glena mopsaria,,
"moth_Geometridae,I_MFS11802.jpg",I_MFS11802,moth Geometridae,,
"Paragonia_cruraria,I_MFS11803.jpg",I_MFS11803,Paragonia cruraria,,
"moth,I_MFS11804.jpg",I_MFS11804,moth,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS11805.jpg",I_MFS11805,Afrida ydatodes,Dyars Lichen Moth,
"moth_Notodontidae,I_MFS11806.jpg",I_MFS11806,moth Notodontidae,,
"Scopula_compensata,I_MFS11807.jpg",I_MFS11807,Scopula compensata,,
"moth_Geometridae,I_MFS11808.jpg",I_MFS11808,moth Geometridae,,
"Himeromima_aulis,I_MFS11809.jpg",I_MFS11809,Himeromima aulis,,
"Trygodes_amphion,I_MFS11810.jpg",I_MFS11810,Trygodes amphion,,
"moth_Notodontidae,I_MFS11811.jpg",I_MFS11811,moth Notodontidae,,
"Rhabdatomis_laudamia,I_MFS11812.jpg",I_MFS11812,Rhabdatomis laudamia,,
"moth_Geometridae,I_MFS11813.jpg",I_MFS11813,moth Geometridae,,
"Nemoria_vermiculata,I_MFS11814.jpg",I_MFS11814,Nemoria vermiculata,,
"moth_Geometridae,I_MFS11815.jpg",I_MFS11815,moth Geometridae,,
"Synchlora_gerularia,I_MFS11816.jpg",I_MFS11816,Synchlora gerularia,,
"Nemoria_vermiculata,I_MFS11817.jpg",I_MFS11817,Nemoria vermiculata,,
"Nemoria_vermiculata,I_MFS11818.jpg",I_MFS11818,Nemoria vermiculata,,
"Eois_sp_san_luis_b,I_MFS11819.jpg",I_MFS11819,Eois sp_san_luis_b,,
"moth_Geometridae,I_MFS11820.jpg",I_MFS11820,moth Geometridae,,
"moth_Geometridae,I_MFS11821.jpg",I_MFS11821,moth Geometridae,,
"insect,I_MFS11822.jpg",I_MFS11822,insect,,
"Trygodes_amphion,I_MFS11823.jpg",I_MFS11823,Trygodes amphion,,
"moth,I_MFS11824.jpg",I_MFS11824,moth,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11825.jpg",I_MFS11825,Iridopsis lurida--oberthuri--herse,,
"Macaria_approximaria--gambarina--ostia,I_MFS11826.jpg",I_MFS11826,Macaria approximaria--gambarina--ostia,,
"Trygodes_amphion,I_MFS11827.jpg",I_MFS11827,Trygodes amphion,,
"moth_Geometridae,I_MFS11828.jpg",I_MFS11828,moth Geometridae,,
"Hampsonodes_melagona,I_MFS11829.jpg",I_MFS11829,Hampsonodes melagona,,
"moth,I_MFS11830.jpg",I_MFS11830,moth,,
"Gn_sp_san_luis_1003,I_MFS11831.jpg",I_MFS11831,Gn sp_san_luis_1003,,
"moth_Eucereon,I_MFS11832.jpg",I_MFS11832,moth Eucereon,,
"Trygodes_amphion,I_MFS11833.jpg",I_MFS11833,Trygodes amphion,,
"moth_Megalopygidae_-_Limacodidae,I_MFS11834.jpg",I_MFS11834,moth Megalopygidae - Limacodidae,,
"Meganola_sp_san_luis_b,I_MFS11835.jpg",I_MFS11835,Meganola sp_san_luis_b,,
"moth,I_MFS11836.jpg",I_MFS11836,moth,,
"moth_Crambidae,I_MFS11837.jpg",I_MFS11837,moth Crambidae,,
"moth,I_MFS11838.jpg",I_MFS11838,moth,,
"insect,I_MFS11839.jpg",I_MFS11839,insect,,
"Rivula_leucosticta,I_MFS11840.jpg",I_MFS11840,Rivula leucosticta,,
"moth_Geometridae,I_MFS11841.jpg",I_MFS11841,moth Geometridae,,
"moth_Geometridae,I_MFS11842.jpg",I_MFS11842,moth Geometridae,,
"Oospila_venezuelata,I_MFS11843.jpg",I_MFS11843,Oospila venezuelata,,
"insect,I_MFS11844.jpg",I_MFS11844,insect,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11845.jpg",I_MFS11845,Iridopsis lurida--oberthuri--herse,,
"moth,I_MFS11846.jpg",I_MFS11846,moth,,
"Rhabdatomis_laudamia,I_MFS11847.jpg",I_MFS11847,Rhabdatomis laudamia,,
"Nemoria_vermiculata,I_MFS11848.jpg",I_MFS11848,Nemoria vermiculata,,
"Macaria_approximaria--gambarina--ostia,I_MFS11849.jpg",I_MFS11849,Macaria approximaria--gambarina--ostia,,
"moth_Sphingidae,I_MFS11850.jpg",I_MFS11850,moth Sphingidae,,
"Oospila_venezuelata,I_MFS11851.jpg",I_MFS11851,Oospila venezuelata,,
"Gn_sp_san_luis_1003,I_MFS11852.jpg",I_MFS11852,Gn sp_san_luis_1003,,
"Clemensia_leopardina,I_MFS11853.jpg",I_MFS11853,Clemensia leopardina,,
"Nola_sp_san_luis_a,I_MFS11854.jpg",I_MFS11854,Nola sp_san_luis_a,,
"moth_Hemiceras,I_MFS11855.jpg",I_MFS11855,moth Hemiceras,,
"Crinodes_besckei,I_MFS11856.jpg",I_MFS11856,Crinodes besckei,,
"Anisoperas_lurida,I_MFS11857.jpg",I_MFS11857,Anisoperas lurida,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11858.jpg",I_MFS11858,Iridopsis lurida--oberthuri--herse,,
"insect,I_MFS11859.jpg",I_MFS11859,insect,,
"Opisthoxia_miletia,I_MFS11860.jpg",I_MFS11860,Opisthoxia miletia,,
"moth,I_MFS11861.jpg",I_MFS11861,moth,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11862.jpg",I_MFS11862,Iridopsis lurida--oberthuri--herse,,
"moth,I_MFS11863.jpg",I_MFS11863,moth,,
"Opharus_rudis,I_MFS11864.jpg",I_MFS11864,Opharus rudis,,
"moth_Notodontidae,I_MFS11865.jpg",I_MFS11865,moth Notodontidae,,
"Celiptera_levina,I_MFS11866.jpg",I_MFS11866,Celiptera levina,,
"moth_Geometridae,I_MFS11867.jpg",I_MFS11867,moth Geometridae,,
"Anisoperas_atropunctaria,I_MFS11868.jpg",I_MFS11868,Anisoperas atropunctaria,,
"moth_Geometridae,I_MFS11869.jpg",I_MFS11869,moth Geometridae,,
"Oospila_venezuelata,I_MFS11870.jpg",I_MFS11870,Oospila venezuelata,,
"Opisthoxia_miletia,I_MFS11871.jpg",I_MFS11871,Opisthoxia miletia,,
"moth_Noctuidae,I_MFS11872.jpg",I_MFS11872,moth Noctuidae,,
"Prochoerodes_pilosa,I_MFS11873.jpg",I_MFS11873,Prochoerodes pilosa,,
"moth_Geometridae,I_MFS11874.jpg",I_MFS11874,moth Geometridae,,
"moth_Hemiceras,I_MFS11875.jpg",I_MFS11875,moth Hemiceras,,
"insect,I_MFS11876.jpg",I_MFS11876,insect,,
"Lobocleta_tenellata,I_MFS11877.jpg",I_MFS11877,Lobocleta tenellata,,
"moth,I_MFS11878.jpg",I_MFS11878,moth,,
"moth,I_MFS11879.jpg",I_MFS11879,moth,,
"moth_Notodontidae,I_MFS11880.jpg",I_MFS11880,moth Notodontidae,,
"Meganola_sp_san_luis_b,I_MFS11881.jpg",I_MFS11881,Meganola sp_san_luis_b,,
"moth_Geometridae,I_MFS11882.jpg",I_MFS11882,moth Geometridae,,
"moth,I_MFS11883.jpg",I_MFS11883,moth,,
"moth_Hemiceras,I_MFS11884.jpg",I_MFS11884,moth Hemiceras,,
"Euphyia_sp_group_san_luis,I_MFS11885.jpg",I_MFS11885,Euphyia sp_group_san_luis,,
"moth,I_MFS11886.jpg",I_MFS11886,moth,,
"Lobocleta_tenellata,I_MFS11887.jpg",I_MFS11887,Lobocleta tenellata,,
"Trygodes_amphion,I_MFS11888.jpg",I_MFS11888,Trygodes amphion,,
"moth_Notodontidae,I_MFS11889.jpg",I_MFS11889,moth Notodontidae,,
"moth_Geometridae,I_MFS11890.jpg",I_MFS11890,moth Geometridae,,
"moth,I_MFS11891.jpg",I_MFS11891,moth,,
"moth,I_MFS11892.jpg",I_MFS11892,moth,,
"insect,I_MFS11893.jpg",I_MFS11893,insect,,
"Crinodes_besckei,_maybe,I_MFS11894.jpg",I_MFS11894,Crinodes besckei,maybe,
"Meganola_sp_san_luis_b,I_MFS11895.jpg",I_MFS11895,Meganola sp_san_luis_b,,
"moth,I_MFS11896.jpg",I_MFS11896,moth,,
"Nematocampa_completa,I_MFS11898.jpg",I_MFS11898,Nematocampa completa,,
"moth,I_MFS11899.jpg",I_MFS11899,moth,,
"moth_Geometridae,I_MFS11900.jpg",I_MFS11900,moth Geometridae,,
"moth_emerald,I_MFS11901.jpg",I_MFS11901,moth emerald,,
"Glena_mopsaria,I_MFS11902.jpg",I_MFS11902,Glena mopsaria,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11903.jpg",I_MFS11903,Iridopsis lurida--oberthuri--herse,,
"Nemoria_pescadora,I_MFS11904.jpg",I_MFS11904,Nemoria pescadora,,
"moth,I_MFS11905.jpg",I_MFS11905,moth,,
"moth_Crambidae,I_MFS11906.jpg",I_MFS11906,moth Crambidae,,
"Symphlebia_pyrgion,I_MFS11907.jpg",I_MFS11907,Symphlebia pyrgion,,
"Semaeopus_viridiplaga,I_MFS11908.jpg",I_MFS11908,Semaeopus viridiplaga,,
"Anisoperas_lurida,I_MFS11909.jpg",I_MFS11909,Anisoperas lurida,,
"insect,I_MFS11910.jpg",I_MFS11910,insect,,
"moth_Geometridae,I_MFS11911.jpg",I_MFS11911,moth Geometridae,,
"moth_Notodontidae,I_MFS11912.jpg",I_MFS11912,moth Notodontidae,,
"Nephodia_auxesia,I_MFS11913.jpg",I_MFS11913,Nephodia auxesia,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11914.jpg",I_MFS11914,Iridopsis lurida--oberthuri--herse,,
"moth_Geometridae,I_MFS11915.jpg",I_MFS11915,moth Geometridae,,
"moth_Geometridae,I_MFS11916.jpg",I_MFS11916,moth Geometridae,,
"Metanema_bonadea,I_MFS11917.jpg",I_MFS11917,Metanema bonadea,,
"Oxydia_trychiata,I_MFS11918.jpg",I_MFS11918,Oxydia trychiata,,
"Anisoperas_lurida,I_MFS11919.jpg",I_MFS11919,Anisoperas lurida,,
"insect,I_MFS11920.jpg",I_MFS11920,insect,,
"moth,I_MFS11921.jpg",I_MFS11921,moth,,
"Trygodes_merta,I_MFS11922.jpg",I_MFS11922,Trygodes merta,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_MFS11923.jpg",I_MFS11923,Afrida ydatodes,Dyars Lichen Moth,
"moth_Hemiceras,I_MFS11924.jpg",I_MFS11924,moth Hemiceras,,
"moth,I_MFS11925.jpg",I_MFS11925,moth,,
"moth,I_MFS11926.jpg",I_MFS11926,moth,,
"Rhabdatomis_laudamia,I_MFS11927.jpg",I_MFS11927,Rhabdatomis laudamia,,
"Oospila_venezuelata,I_MFS11928.jpg",I_MFS11928,Oospila venezuelata,,
"moth_Crambidae,I_MFS11929.jpg",I_MFS11929,moth Crambidae,,
"Macaria_approximaria--gambarina--ostia,I_MFS11930.jpg",I_MFS11930,Macaria approximaria--gambarina--ostia,,
"moth_Geometridae,I_MFS11931.jpg",I_MFS11931,moth Geometridae,,
"Semaeopus_viridiplaga,I_MFS11932.jpg",I_MFS11932,Semaeopus viridiplaga,,
"moth_Geometridae,I_MFS11933.jpg",I_MFS11933,moth Geometridae,,
"moth_Hemiceras,I_MFS11934.jpg",I_MFS11934,moth Hemiceras,,
"moth_Noctuidae,I_MFS11935.jpg",I_MFS11935,moth Noctuidae,,
"Nemoria_defectiva,I_MFS11936.jpg",I_MFS11936,Nemoria defectiva,,
"Synchlora_astraeoides,I_MFS11937.jpg",I_MFS11937,Synchlora astraeoides,,
"Prochoerodes_pilosa,I_MFS11938.jpg",I_MFS11938,Prochoerodes pilosa,,
"moth_Geometridae,I_MFS11939.jpg",I_MFS11939,moth Geometridae,,
"Anisoperas_lurida,I_MFS11940.jpg",I_MFS11940,Anisoperas lurida,,
"Nematocampa_completa,I_MFS11941.jpg",I_MFS11941,Nematocampa completa,,
"Glena_mopsaria,I_MFS11942.jpg",I_MFS11942,Glena mopsaria,,
"Micrathetis_dasarada,I_MFS11943.jpg",I_MFS11943,Micrathetis dasarada,,
"moth,I_MFS11944.jpg",I_MFS11944,moth,,
"moth_Hemiceras,I_MFS11945.jpg",I_MFS11945,moth Hemiceras,,
"Rhabdatomis_laudamia,I_MFS11946.jpg",I_MFS11946,Rhabdatomis laudamia,,
"moth_Geometridae,I_MFS11947.jpg",I_MFS11947,moth Geometridae,,
"Melese_monima,I_MFS11948.jpg",I_MFS11948,Melese monima,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS11949.jpg",I_MFS11949,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth_Geometridae,I_MFS11950.jpg",I_MFS11950,moth Geometridae,,
"moth_Geometridae,I_MFS11951.jpg",I_MFS11951,moth Geometridae,,
"Trygodes_amphion,I_MFS11952.jpg",I_MFS11952,Trygodes amphion,,
"Pelochyta_affinis,I_MFS11953.jpg",I_MFS11953,Pelochyta affinis,,
"Hygrochroma_olivinaria,I_MFS11954.jpg",I_MFS11954,Hygrochroma olivinaria,,
"moth_Hemiceras,I_MFS11955.jpg",I_MFS11955,moth Hemiceras,,
"Rhabdatomis_laudamia,I_MFS11956.jpg",I_MFS11956,Rhabdatomis laudamia,,
"moth_Notodontidae,I_MFS11957.jpg",I_MFS11957,moth Notodontidae,,
"Iridopsis_validaria,I_MFS11958.jpg",I_MFS11958,Iridopsis validaria,,
"Trygodes_amphion,I_MFS11959.jpg",I_MFS11959,Trygodes amphion,,
"moth_emerald,I_MFS11960.jpg",I_MFS11960,moth emerald,,
"Rhabdatomis_laudamia,I_MFS11961.jpg",I_MFS11961,Rhabdatomis laudamia,,
"moth_Crambidae,I_MFS11962.jpg",I_MFS11962,moth Crambidae,,
"moth_Geometridae,I_MFS11963.jpg",I_MFS11963,moth Geometridae,,
"moth,I_MFS11964.jpg",I_MFS11964,moth,,
"Micrathetis_dasarada,I_MFS11965.jpg",I_MFS11965,Micrathetis dasarada,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS11966.jpg",I_MFS11966,Crambidia cephalica,Yellow-headed Lichen Moth,
"Iridopsis_lurida--oberthuri--herse,I_MFS11967.jpg",I_MFS11967,Iridopsis lurida--oberthuri--herse,,
"Oxydia_trychiata,I_MFS11968.jpg",I_MFS11968,Oxydia trychiata,,
"moth_Noctuidae,I_MFS11969.jpg",I_MFS11969,moth Noctuidae,,
"Gn_sp_san_luis_1003,I_MFS11970.jpg",I_MFS11970,Gn sp_san_luis_1003,,
"moth,I_MFS11971.jpg",I_MFS11971,moth,,
"moth_Notodontidae,I_MFS11972.jpg",I_MFS11972,moth Notodontidae,,
"Scopula_sp_group_san_luis,I_MFS11973.jpg",I_MFS11973,Scopula sp_group_san_luis,,
"Nepheloleuca_illiturata,I_MFS11974.jpg",I_MFS11974,Nepheloleuca illiturata,,
"moth,I_MFS11975.jpg",I_MFS11975,moth,,
"moth_Notodontidae,I_MFS11976.jpg",I_MFS11976,moth Notodontidae,,
"moth_Crambidae,I_MFS11977.jpg",I_MFS11977,moth Crambidae,,
"moth,I_MFS11978.jpg",I_MFS11978,moth,,
"Rhabdatomis_laudamia,I_MFS11979.jpg",I_MFS11979,Rhabdatomis laudamia,,
"moth,I_MFS11980.jpg",I_MFS11980,moth,,
"Orthofidonia_sp_san_luis_a,I_MFS11981.jpg",I_MFS11981,Orthofidonia sp_san_luis_a,,
"Iridopsis_lurida--oberthuri--herse,I_MFS11982.jpg",I_MFS11982,Iridopsis lurida--oberthuri--herse,,
"Metanema_bonadea,I_MFS11983.jpg",I_MFS11983,Metanema bonadea,,
"moth_Hemiceras,I_MFS11984.jpg",I_MFS11984,moth Hemiceras,,
"moth,I_MFS11985.jpg",I_MFS11985,moth,,
"Nematocampa_completa,I_MFS11986.jpg",I_MFS11986,Nematocampa completa,,
"insect,I_MFS11987.jpg",I_MFS11987,insect,,
"moth_Noctuidae,I_MFS11988.jpg",I_MFS11988,moth Noctuidae,,
"Nephodia_betala,I_MFS11989.jpg",I_MFS11989,Nephodia betala,,
"Herbita_amicaria,I_MFS11990.jpg",I_MFS11990,Herbita amicaria,,
"moth_Crambidae,I_MFS11991.jpg",I_MFS11991,moth Crambidae,,
"moth_Noctuidae_delta,I_MFS11992.jpg",I_MFS11992,moth Noctuidae delta,,
"Synchlora_astraeoides,I_MFS11993.jpg",I_MFS11993,Synchlora astraeoides,,
"insect,I_MFS11994.jpg",I_MFS11994,insect,,
"Ametris_nitocris,I_MFS11996.jpg",I_MFS11996,Ametris nitocris,,
"moth,I_MFS11997.jpg",I_MFS11997,moth,,
"moth,I_MFS11998.jpg",I_MFS11998,moth,,
"Trygodes_amphion,I_MFS11999.jpg",I_MFS11999,Trygodes amphion,,
"moth_Geometridae,I_MFS12000.jpg",I_MFS12000,moth Geometridae,,
"Neonerita_dorsipuncta,I_MFS12001.jpg",I_MFS12001,Neonerita dorsipuncta,,
"Nematocampa_completa,I_MFS12002.jpg",I_MFS12002,Nematocampa completa,,
"Leptostales_crossii,I_MFS12003.jpg",I_MFS12003,Leptostales crossii,,
"Gn_sp_san_luis_1004,I_MFS12004.jpg",I_MFS12004,Gn sp_san_luis_1004,,
"Bernathonomus_piperita,I_MFS12005.jpg",I_MFS12005,Bernathonomus piperita,,
"Macaria_approximaria--gambarina--ostia,I_MFS12006.jpg",I_MFS12006,Macaria approximaria--gambarina--ostia,,
"Nematocampa_completa,I_MFS12007.jpg",I_MFS12007,Nematocampa completa,,
"moth_Noctuidae_delta,I_MFS12008.jpg",I_MFS12008,moth Noctuidae delta,,
"moth_Geometridae,I_MFS12009.jpg",I_MFS12009,moth Geometridae,,
"Paragonia_cruraria,I_MFS12010.jpg",I_MFS12010,Paragonia cruraria,,
"moth_Noctuidae,I_MFS12011.jpg",I_MFS12011,moth Noctuidae,,
"moth_Herbita,I_MFS12012.jpg",I_MFS12012,moth Herbita,,
"Epicrisias_eschara,I_MFS12013.jpg",I_MFS12013,Epicrisias eschara,,
"moth,I_MFS12014.jpg",I_MFS12014,moth,,
"moth_Geometridae,I_MFS12015.jpg",I_MFS12015,moth Geometridae,,
"Trygodes_amphion,I_MFS12016.jpg",I_MFS12016,Trygodes amphion,,
"Nephodia_auxesia,I_MFS12017.jpg",I_MFS12017,Nephodia auxesia,,
"moth,I_MFS12018.jpg",I_MFS12018,moth,,
"moth,I_MFS12019.jpg",I_MFS12019,moth,,
"Prochoerodes_pilosa,I_MFS12020.jpg",I_MFS12020,Prochoerodes pilosa,,
"Nepheloleuca_illiturata,I_MFS12021.jpg",I_MFS12021,Nepheloleuca illiturata,,
"Himeromima_aulis,I_MFS12022.jpg",I_MFS12022,Himeromima aulis,,
"moth,I_MFS12023.jpg",I_MFS12023,moth,,
"moth_Noctuidae,I_MFS12024.jpg",I_MFS12024,moth Noctuidae,,
"Lomographa_argentata,I_MFS12025.jpg",I_MFS12025,Lomographa argentata,,
"Iridopsis_lurida--oberthuri--herse,I_MFS12026.jpg",I_MFS12026,Iridopsis lurida--oberthuri--herse,,
"moth_Notodontidae,I_MFS12027.jpg",I_MFS12027,moth Notodontidae,,
"moth_Hemiceras,I_MFS12028.jpg",I_MFS12028,moth Hemiceras,,
"moth,I_MFS12029.jpg",I_MFS12029,moth,,
"moth_Crambidae,I_MFS12030.jpg",I_MFS12030,moth Crambidae,,
"Crambidia_myrlosea,I_MFS12031.jpg",I_MFS12031,Crambidia myrlosea,,
"Rhabdatomis_laudamia,I_MFS12032.jpg",I_MFS12032,Rhabdatomis laudamia,,
"moth_Geometridae,I_MFS12033.jpg",I_MFS12033,moth Geometridae,,
"moth,I_MFS12034.jpg",I_MFS12034,moth,,
"Glena_mopsaria,I_MFS12035.jpg",I_MFS12035,Glena mopsaria,,
"moth_Noctuidae,I_MFS12036.jpg",I_MFS12036,moth Noctuidae,,
"moth,I_MFS12037.jpg",I_MFS12037,moth,,
"Trygodes_merta,I_MFS12038.jpg",I_MFS12038,Trygodes merta,,
"moth_Geometridae,I_MFS12039.jpg",I_MFS12039,moth Geometridae,,
"moth,I_MFS12040.jpg",I_MFS12040,moth,,
"Orthofidonia_sp_san_luis_a,I_MFS12041.jpg",I_MFS12041,Orthofidonia sp_san_luis_a,,
"Trygodes_amphion,I_MFS12042.jpg",I_MFS12042,Trygodes amphion,,
"Sericoptera_mahometaria,I_MFS12043.jpg",I_MFS12043,Sericoptera mahometaria,,
"moth_Hemiceras,I_MFS12044.jpg",I_MFS12044,moth Hemiceras,,
"moth,I_MFS12045.jpg",I_MFS12045,moth,,
"Orthofidonia_sp_san_luis_a,I_MFS12046.jpg",I_MFS12046,Orthofidonia sp_san_luis_a,,
"moth,I_MFS12047.jpg",I_MFS12047,moth,,
"Rhabdatomis_laudamia,I_MFS12048.jpg",I_MFS12048,Rhabdatomis laudamia,,
"moth,I_MFS12049.jpg",I_MFS12049,moth,,
"Celiptera_levina,I_MFS12050.jpg",I_MFS12050,Celiptera levina,,
"moth_Notodontidae,I_MFS12051.jpg",I_MFS12051,moth Notodontidae,,
"moth_Arctiidae,I_MFS12052.jpg",I_MFS12052,moth Arctiidae,,
"Nematocampa_completa,I_MFS12053.jpg",I_MFS12053,Nematocampa completa,,
"moth,I_MFS12054.jpg",I_MFS12054,moth,,
"Nemoria_vermiculata,I_MFS12055.jpg",I_MFS12055,Nemoria vermiculata,,
"moth,I_MFS12056.jpg",I_MFS12056,moth,,
"moth_emerald,I_MFS12057.jpg",I_MFS12057,moth emerald,,
"Hygrochroma_nondina,I_MFS12058.jpg",I_MFS12058,Hygrochroma nondina,,
"Rhabdatomis_laudamia,I_MFS12059.jpg",I_MFS12059,Rhabdatomis laudamia,,
"Glena_mopsaria,I_MFS12060.jpg",I_MFS12060,Glena mopsaria,,
"Rhabdatomis_laudamia,I_MFS12061.jpg",I_MFS12061,Rhabdatomis laudamia,,
"moth_Arctiidae,I_MFS12062.jpg",I_MFS12062,moth Arctiidae,,
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_MFS12063.jpg",I_MFS12063,Leucanopsis longa,Long-streaked Tussock Moth,
"Glena_mopsaria,I_MFS12064.jpg",I_MFS12064,Glena mopsaria,,
"moth_Noctuidae,I_MFS12065.jpg",I_MFS12065,moth Noctuidae,,
"Gn_sp_san_luis_1004,I_MFS12066.jpg",I_MFS12066,Gn sp_san_luis_1004,,
"Iridopsis_lurida--oberthuri--herse,I_MFS12067.jpg",I_MFS12067,Iridopsis lurida--oberthuri--herse,,
"moth,I_MFS12068.jpg",I_MFS12068,moth,,
"Nemoria_defectiva,I_MFS12069.jpg",I_MFS12069,Nemoria defectiva,,
"moth_Geometridae,I_MFS12070.jpg",I_MFS12070,moth Geometridae,,
"moth,I_MFS12071.jpg",I_MFS12071,moth,,
"Phyllodonta_latrata,I_MFS12072.jpg",I_MFS12072,Phyllodonta latrata,,
"moth_Herbita,I_MFS12073.jpg",I_MFS12073,moth Herbita,,
"Pelochyta_affinis,I_MFS12074.jpg",I_MFS12074,Pelochyta affinis,,
"moth,I_MFS12075.jpg",I_MFS12075,moth,,
"moth_Arctiidae,I_MFS12076.jpg",I_MFS12076,moth Arctiidae,,
"Epimecis_matronaria--nasica,I_MFS12077.jpg",I_MFS12077,Epimecis matronaria--nasica,,
"moth_Geometridae,I_MFS12078.jpg",I_MFS12078,moth Geometridae,,
"Simena_luctifera,I_MFS12079.jpg",I_MFS12079,Simena luctifera,,
"Cell_phone,I_MFS12080.jpg",I_MFS12080,Cell phone,,
"light,I_MFS12081.jpg",I_MFS12081,light,,
"moth,I_MFS12082.jpg",I_MFS12082,moth,,
"Himeromima_aulis,I_MFS12083.jpg",I_MFS12083,Himeromima aulis,,
"moth_Geometridae,I_MFS12084.jpg",I_MFS12084,moth Geometridae,,
"Rivula_leucosticta,I_MFS12085.jpg",I_MFS12085,Rivula leucosticta,,
"Phyllodonta_latrata,I_MFS12086.jpg",I_MFS12086,Phyllodonta latrata,,
"moth_Crambidae,I_MFS12087.jpg",I_MFS12087,moth Crambidae,,
"moth_Herbita,I_MFS12088.jpg",I_MFS12088,moth Herbita,,
"moth_Arctiidae,I_MFS12089.jpg",I_MFS12089,moth Arctiidae,,
"moth_Geometridae,I_MFS12090.jpg",I_MFS12090,moth Geometridae,,
"Euphyia_sp_group_san_luis,I_MFS12091.jpg",I_MFS12091,Euphyia sp_group_san_luis,,
"moth_Crambidae,I_MFS12092.jpg",I_MFS12092,moth Crambidae,,
"insect,I_MFS12093.jpg",I_MFS12093,insect,,
"moth_Noctuidae,I_MFS12094.jpg",I_MFS12094,moth Noctuidae,,
"moth,I_MFS12095.jpg",I_MFS12095,moth,,
"moth_Noctuidae,I_MFS12096.jpg",I_MFS12096,moth Noctuidae,,
"Crambidia_myrlosea,I_MFS12097.jpg",I_MFS12097,Crambidia myrlosea,,
"moth_Crambidae,I_MFS12098.jpg",I_MFS12098,moth Crambidae,,
"moth,I_MFS12099.jpg",I_MFS12099,moth,,
"moth_Geometridae,I_MFS12100.jpg",I_MFS12100,moth Geometridae,,
"moth_Noctuidae,I_MFS12101.jpg",I_MFS12101,moth Noctuidae,,
"moth_Notodontidae,I_MFS12102.jpg",I_MFS12102,moth Notodontidae,,
"Himeromima_aulis,I_MFS12103.jpg",I_MFS12103,Himeromima aulis,,
"insect,I_MFS12104.jpg",I_MFS12104,insect,,
"insect,I_MFS12105.jpg",I_MFS12105,insect,,
"insect,I_MFS12106.jpg",I_MFS12106,insect,,
"moth_Noctuidae,I_MFS12107.jpg",I_MFS12107,moth Noctuidae,,
"insect,I_MFS12108.jpg",I_MFS12108,insect,,
"Nephodia_auxesia,I_MFS12109.jpg",I_MFS12109,Nephodia auxesia,,
"moth,I_MFS12110.jpg",I_MFS12110,moth,,
"insect,I_MFS12111.jpg",I_MFS12111,insect,,
"insect,I_MFS12112.jpg",I_MFS12112,insect,,
"moth_Noctuidae,I_MFS12113.jpg",I_MFS12113,moth Noctuidae,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS12114.jpg",I_MFS12114,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth_Crambidae,I_MFS12115.jpg",I_MFS12115,moth Crambidae,,
"moth,I_MFS12116.jpg",I_MFS12116,moth,,
"moth,I_MFS12117.jpg",I_MFS12117,moth,,
"insect,I_MFS12118.jpg",I_MFS12118,insect,,
"moth_Megalopygidae_-_Limacodidae,I_MFS12119.jpg",I_MFS12119,moth Megalopygidae - Limacodidae,,
"moth_Noctuidae,I_MFS12120.jpg",I_MFS12120,moth Noctuidae,,
"insect,I_MFS12121.jpg",I_MFS12121,insect,,
"moth,I_MFS12122.jpg",I_MFS12122,moth,,
"moth_Crambidae,I_MFS12123.jpg",I_MFS12123,moth Crambidae,,
"Lophocampa_modesta,I_MFS12124.jpg",I_MFS12124,Lophocampa modesta,,
"moth,I_MFS12125.jpg",I_MFS12125,moth,,
"Micrathetis_dasarada,I_MFS12126.jpg",I_MFS12126,Micrathetis dasarada,,
"moth,I_MFS12127.jpg",I_MFS12127,moth,,
"moth_Arctiidae,I_MFS12128.jpg",I_MFS12128,moth Arctiidae,,
"Rhabdatomis_laudamia,I_MFS12130.jpg",I_MFS12130,Rhabdatomis laudamia,,
"moth_Sphingidae,I_MFS12131.jpg",I_MFS12131,moth Sphingidae,,
"moth_Crambidae,I_MFS12132.jpg",I_MFS12132,moth Crambidae,,
"moth_Geometridae,I_MFS12133.jpg",I_MFS12133,moth Geometridae,,
"insect,I_MFS12134.jpg",I_MFS12134,insect,,
"Orthofidonia_sp_san_luis_a,I_MFS12135.jpg",I_MFS12135,Orthofidonia sp_san_luis_a,,
"Rhabdatomis_laudamia,I_MFS12136.jpg",I_MFS12136,Rhabdatomis laudamia,,
